user_id,timestamp,dwell_time_mean,dwell_time_std,flight_time_mean,flight_time_std,typing_speed,error_rate,backspace_frequency,pause_count,is_legitimate,mouse_velocity_mean,mouse_velocity_std,mouse_acceleration_mean,mouse_acceleration_std,mouse_curvature_mean,mouse_idle_time_mean,mouse_click_frequency,mouse_scroll_velocity
user_001,2026-02-28T10:42:18.623800,84.38059850741682,8.49472886924639,130.04573640438502,16.315004438638738,4.914095650768335,0.05036297289521382,0.05194155098696081,3,1,290.21684355056584,28.47109407047517,161.7573313214052,44.94399613946233,0.26477899737886434,2.4200967735600187,0.816365871709513,147.03331040426573
user_001,2026-02-28T10:47:18.623810,85.23481408063282,9.017013560206696,120.0325766491049,9.145940207471526,5.097553410556199,0.04784085128587915,0.05010226913284922,2,1,331.58267710097584,47.097254558113484,160.39739612917845,27.573582449568107,0.2515386065368012,2.466162246085483,0.7650080486609183,127.32764521521466
user_001,2026-02-28T10:52:18.623824,81.98361108086546,8.738064031703923,120.86544943680917,11.790890923113524,5.023977596708095,0.04927080713222564,0.08772371802421061,3,1,324.8294426397195,41.015320182089624,157.2576641226055,24.92704802684637,0.28661832692629374,2.310959011088512,0.7949946082509712,174.53298897600862
user_001,2026-02-28T10:57:18.623843,90.6564209059089,9.776662252701499,108.68475290885928,14.893944498203133,5.085778473076338,0.06986271968893312,0.046152780704377554,3,1,342.78104606602096,55.578103063518626,157.42846087502483,14.505310141198724,0.24359814234815474,2.0769821299181257,0.6780975595681434,144.39086091043663
user_001,2026-02-28T11:02:18.623861,89.49559249019886,6.493965887141404,133.59454514572727,18.007732130747097,5.248998123794795,0.036136424016132866,0.07805588621872199,1,1,316.9655541961223,55.29692754356731,156.64293539789423,28.892013150609614,0.2661899039058646,1.5759095713183648,0.6121329212362492,145.67737332835154
user_001,2026-02-28T11:07:18.623876,92.89567027119843,16.571366877429938,116.93326333317599,12.734809081588912,5.127312994138211,0.040195542022918265,0.01898673137867735,3,1,292.47083162953606,55.99928729996205,181.07719618767268,34.750094813578535,0.26063155819105804,2.6157673822795116,0.8297334914404224,139.88742086645883
user_001,2026-02-28T11:12:18.623892,84.93333809728405,11.420777291905544,117.89559112625521,21.19973762007016,4.966825626595985,0.042009683402023504,0.0662703443473934,1,1,305.2038942690541,46.975303135118715,152.69634024309644,26.3633297790039,0.2681118952306595,2.1694633472705505,0.88738763394927,185.71938824359023
user_001,2026-02-28T11:17:18.623909,91.65636929692485,13.921428262847284,112.77169973905134,15.738535434129217,5.191020751483738,0.05304852728185336,0.025260985782438364,1,1,337.24388542752706,35.151020315500965,120.60006939921584,32.47455928991419,0.23756284164135377,2.1011199206567213,0.5659773947881281,95.94058687259941
user_001,2026-02-28T11:22:18.623919,93.39325044154398,10.890954019699558,128.0025709155135,16.385792837987903,5.018054188117557,0.04755283553569029,0.05586144946597363,2,1,329.8351767016173,57.59155160302647,150.6372753898173,4.271661662840721,0.25397552664461254,2.28609074284529,0.5042176862451743,155.50079759337467
user_001,2026-02-28T11:27:18.623929,100.366684214812,11.421498762735363,116.82110056177167,17.62621443453532,4.973558429108856,0.05310114460150478,0.07317191158014809,2,1,319.42378758550313,55.792914996010886,161.4401732706735,17.215448472947557,0.28883184564295206,2.120990669316435,0.7945390920980137,122.00196122780412
user_001,2026-02-28T11:32:18.623942,96.09831133270477,11.238342780809495,133.26612906817144,22.58717193061579,5.1332481365951255,0.03769293692050536,0.03220971140748954,2,1,311.5580747376525,41.15197285973099,157.3986702975255,38.69366784113875,0.2374623927510351,1.684481121861504,1.0942340654987217,143.72028968544402
user_001,2026-02-28T11:37:18.623952,91.12846375801745,11.023455924449932,129.22591907779855,18.308732996144094,5.198128236465067,0.059765639335653424,0.04470686333524088,5,1,307.70445589462145,60.39904687396076,151.23927096859205,39.60807770837549,0.2784589330364476,2.0221761187808154,1.2314616426531009,131.82855230989986
user_001,2026-02-28T11:42:18.623961,94.86336529671041,7.428527330751153,118.75205703551734,16.92988966097274,5.163385340003991,0.05237030350500118,0.0594647524914709,2,1,336.55730302029684,52.99292580406492,180.16393563030357,37.49208957381482,0.26554049859097756,1.9425241801206712,0.8919944285878233,129.6685389074368
user_001,2026-02-28T11:47:18.623976,87.71024304675063,5.455458325942406,124.0374029431633,18.42559517729389,5.262772608527871,0.03277291077696037,0.053463618517023644,3,1,362.57881511845125,51.36535331082737,155.45542319027882,26.477442446919266,0.2379578898190683,1.8770653296713307,1.0400827815888851,130.29317163085813
user_001,2026-02-28T11:52:18.623986,87.72186738350224,10.461175317836584,128.34852972015614,10.428118808677507,5.302692383583209,0.050838143827762604,0.07166102486350555,4,1,301.9336697619667,55.36652752527286,179.00083510291975,30.751626485320536,0.28482136932577856,1.9415110146536878,0.5156378666516312,195.0400095586646
user_001,2026-02-28T11:57:18.623995,85.43716499552937,7.186524880254632,132.25901186963864,17.055143803648836,5.344610974401313,0.08375761347062746,0.06141781021386335,4,1,316.94327267880004,47.49166983544953,181.40031612477645,29.44984007520528,0.27401817105129433,2.8180502446948514,0.6712963539239715,177.83520384243712
user_001,2026-02-28T12:02:18.624005,97.26696884168142,11.954173753917393,125.85452899821733,18.03587688197307,5.096770031831471,0.04286211249668017,0.040292729043417935,3,1,325.0253517925926,52.68592278863257,184.6482066311235,29.06268605031699,0.27566633719065486,2.4903017424174667,0.7270094540914229,124.8237099798298
user_001,2026-02-28T12:07:18.624017,104.22849118619534,4.398204422224756,134.08638371488559,8.549136515241393,5.165932375044451,0.05611980453375392,0.051285600381909255,1,1,303.4395085487134,30.33643410623998,192.78928077940736,16.174333074226535,0.2604753431379468,2.08550555125785,0.8614813395618202,174.47211637617892
user_001,2026-02-28T12:12:18.624026,89.22343067105405,12.038793246804028,122.95426910111236,15.8658343583279,5.277651065094996,0.038714295088022085,0.09287888178650652,3,1,341.9573581152733,44.16922561431062,159.64516436112592,27.260639603906398,0.25992659308599125,2.650753214030524,0.8981949903276503,172.04633358149454
user_001,2026-02-28T12:17:18.624036,82.80524574230259,10.559362944308283,123.68473867927166,18.409733339184896,5.1174703567132624,0.044082934149411265,0.06009974557960915,3,1,338.37857929312526,61.73473857485325,165.0535912567322,14.625344416353228,0.27289417464471505,1.9731424730869773,0.6942766636500487,167.5909205626528
user_001,2026-02-28T12:22:18.624049,87.04651485715205,8.996496292477154,125.34190544178666,12.386683069705153,5.635709969673902,0.04928011567368981,0.0247823209132991,3,1,350.2198960891212,50.21271576736061,167.13717564947714,38.617719557081905,0.26971547919943356,2.9490544754786447,0.9131019291263089,97.17711722532547
user_001,2026-02-28T12:27:18.624065,103.76163952813579,13.09739578165344,117.12927005755321,13.063063708534994,5.541841121688741,0.03815360390789245,0.05887638856292457,3,1,340.813978304515,53.81158384882778,181.99722718789133,30.385450810159668,0.26213129592998674,1.8012600703377164,0.758195348542795,124.484386373721
user_001,2026-02-28T12:32:18.624081,88.60471081533744,9.8214239318146,103.47692678639643,10.902449434662842,5.242969939881015,0.03275246674443176,0.0826482260786327,1,1,314.3887047237946,55.8857840442061,187.82534510822217,28.15737223858385,0.24098275436895852,2.3019303416905683,1.0393262973291302,131.70651287041852
user_001,2026-02-28T12:37:18.624098,91.11313308221635,10.392221731858275,141.03994591329834,9.256551395282242,5.530317091980218,0.04533262917427613,0.030369826979040983,3,1,323.52953269691795,50.14688194729197,151.1085099941179,30.186243470750874,0.26248145263750655,2.2944092743966347,0.62250156443958,136.87625099029768
user_001,2026-02-28T12:42:18.624108,94.36800424064876,8.199349368523617,130.15054858623057,13.45874561255296,5.323757305489953,0.05185160530929073,0.08172033632290704,1,1,340.8265103269917,46.27166847908233,188.8708305182663,21.80291051508318,0.26939411012469994,2.448326790786453,0.5163268534133937,97.17573564057673
user_001,2026-02-28T12:47:18.624117,104.08247666724884,4.143736601432495,128.43975715427302,17.353268825938308,5.3597845171390865,0.03900330336587432,0.045837554992854496,2,1,295.99277235271444,62.62584103427182,154.7519214874742,45.465594285346015,0.25361546363651444,2.223914932183637,1.1084219905135753,210.18278664477367
user_001,2026-02-28T12:52:18.624127,90.50026557391126,12.548806291063073,132.5514929090574,12.228361618957383,5.485196795565774,0.048303293772846354,0.06625724237677921,3,1,367.82077115584343,62.083662305931426,178.4330740939554,29.740215593609463,0.28046763713299494,2.0031938263259663,0.6363602233155385,149.89876627767143
user_001,2026-02-28T12:57:18.624136,89.31701715868994,8.319456879409092,135.6944015588288,17.44148106173386,5.301942582286253,0.04640357239716808,0.07555329791576851,2,1,323.2294448872024,45.46771950672725,173.53913777119638,32.64244166856409,0.26666855333549916,2.6118085655411045,0.571662177173299,144.19021622160847
user_001,2026-02-28T13:02:18.624148,96.19747911915049,9.393422042698317,127.97460309202494,19.39510740794876,5.471206170876688,0.053365394924086644,0.07610957614308658,3,1,312.2966909256449,31.3346338292694,161.85311577170518,24.026019932933732,0.29516941047450485,2.3577930465909596,0.595162635134159,205.62277699002564
user_001,2026-02-28T13:07:18.624165,96.85685421510715,9.069199730219632,132.28869984124458,14.479427782529262,5.324676013477667,0.0511818688184494,0.03363558633533055,5,1,351.01137353362253,55.82097703468616,159.67487472403602,17.324486106212163,0.2574562800882412,2.495174127135782,1.1769172611869219,196.29730584816568
user_001,2026-02-28T13:12:18.624175,88.38722288646899,6.357434161636803,138.91892490255825,18.166650775851743,5.42841010700251,0.05151375365672305,0.04975506454306171,2,1,316.72891020839086,38.80382566710989,165.14308737952896,10.852485075497187,0.27136376989335786,2.1242687653349255,0.7067926996263516,102.15890798199614
user_001,2026-02-28T13:17:18.624184,93.75172855375004,7.968514865463665,137.39308977365243,14.411770473991446,5.135954397081202,0.04201644014755032,0.05825862908551249,2,1,336.6508853018306,44.672991603380886,145.4176202141109,2.0219022937468054,0.2643501175086495,2.7002250202254494,1.132251842909574,136.28711230241186
user_001,2026-02-28T13:22:18.624193,89.20225353786911,10.731061634475736,131.4694921696392,12.972227298515481,5.203476680425562,0.04755079793765662,0.02103831317005352,1,1,314.16563482314075,54.68774256075024,147.90620310252712,27.414335198555726,0.280222021177356,2.5366295083898183,0.7799691847040094,143.88978749469103
user_001,2026-02-28T13:27:18.624205,89.64714206696567,9.359658544864459,131.89432603173304,20.90142486779821,5.465015494800052,0.043630913264445986,0.04961967584194622,1,1,308.43952198475785,41.7311964596014,159.37959416442817,27.938924054529423,0.2831721081343272,1.9275958560204227,1.0985377137919043,141.86629196872295
user_001,2026-02-28T13:32:18.624216,93.05829286311067,9.134024083239584,131.86597826789003,11.691076225790708,5.39232819469965,0.060557687694106035,0.04782479703086285,3,1,325.3197999954556,42.527883208521764,126.28733197255602,32.072363170888394,0.2796372935515109,2.084151274089062,0.8133981434449744,165.47817653112298
user_001,2026-02-28T13:37:18.624234,96.4987168509865,8.796338584342491,130.93420778555765,15.05036960312718,5.302154341327449,0.037500200725525595,0.05049020348517886,3,1,294.2033175227176,44.70947322653705,174.4186506548201,14.965684614646005,0.2707715742529948,1.7615749998375048,0.8932859964867053,148.9307555310755
user_001,2026-02-28T13:42:18.624250,100.18667671456582,12.87781247825562,146.2044900575112,11.930609748447802,5.450438631743938,0.047063718621463774,0.09379605866435345,2,1,292.81831760166676,61.64739354457171,151.31939422420584,18.517980503884953,0.2689117995542811,2.5131407460531405,0.5968356362043207,151.85039549543916
user_001,2026-02-28T13:47:18.624265,88.60134000645,8.201822063667933,111.806036360371,12.896979913276956,5.116710164803494,0.046734236428842335,0.056835119515543195,4,1,333.32421835468983,56.93105607263144,164.7986133970805,22.063777287333423,0.24834861119668783,2.1943927061384385,0.5855721976028787,62.35948549516178
user_001,2026-02-28T13:52:18.624282,97.40731754375804,8.269289033012791,121.4089848211026,16.967676686026024,4.99627210679821,0.0635448862226238,0.07358880241442574,2,1,333.0668885122874,59.039348410861955,126.50218729717497,16.922154362320498,0.27728350082976616,2.785798182138036,0.8041587415350816,128.15991176312596
user_001,2026-02-28T13:57:18.624292,83.93128737876103,14.061617122496239,127.46036419331915,19.951265247893847,4.9324495429801125,0.03923654833454253,0.05010487399436367,3,1,320.2271604725541,63.74876419148185,152.03171754806746,18.606463946797973,0.25524554516602155,1.8825509587469125,0.8245340631989592,198.7403537540868
user_001,2026-02-28T14:02:18.624301,90.07518447791861,11.868549797042496,119.5977662969086,14.430482059914826,5.2656605634824825,0.050374686904667745,0.0642322975617778,1,1,329.8584549179633,47.47646497873713,157.1002349633074,12.494473530426744,0.2825626111526054,2.1451983821206855,0.763904017281875,245.7932270353458
user_001,2026-02-28T14:07:18.624310,84.4705837108298,13.833030465695527,130.54137206842486,12.006053853773786,5.541365306618057,0.046387044907008845,0.07358594368127654,3,1,328.8469475829192,42.48208949904816,154.81990883989167,34.18756567357404,0.2671658238204175,1.7370661477293161,0.9838457869150408,129.95567743383018
user_001,2026-02-28T14:12:18.624319,102.2479512615026,15.266022527329614,125.61780937186688,18.88628380381742,5.34902904961886,0.058916614139403745,0.030701530788397914,3,1,359.7770256922697,60.80048065714649,154.22541802507916,35.248130893880905,0.2662575258202103,2.424381643761192,0.896946563458895,124.6093003502738
user_001,2026-02-28T14:17:18.624331,97.02715099213333,4.723781540730657,117.85312891868004,6.843071288959598,5.15419653018025,0.05240572112203988,0.08004714104192057,3,1,308.84439893376145,60.29960817581161,155.61618630772347,21.770812294064026,0.24579796402267515,2.2956292609025644,1.212504983848629,117.9740125723718
user_001,2026-02-28T14:22:18.624341,99.65705003294443,5.859695625355326,113.38533316831716,14.777809204413526,5.272340947877346,0.04490335108313932,0.00865115799920247,2,1,321.570299801275,64.12220555415429,159.1288831959593,28.618974369997872,0.24365254504672462,2.297041670386821,0.7625711469990903,179.5718998703959
user_001,2026-02-28T14:27:18.624350,84.75908318395891,12.009017646490115,129.62243375699035,11.24048085469058,5.079552376328363,0.03463816334519074,0.04874641805453656,3,1,344.17144079277773,75.89563642018614,168.6873587945805,27.60637053265733,0.2687881016412089,2.06259965338132,0.8676967686923382,141.13795769582913
user_001,2026-02-28T14:32:18.624367,86.1091814274105,11.512139546553533,122.10946759241334,11.828508670950622,5.147088691163408,0.03487787533988652,0.03892701389305636,1,1,323.09920409435534,63.1759753560796,144.5483292652666,34.11902848903236,0.29124271695645954,2.1331289831272024,0.3756290201982811,131.76534038716702
user_001,2026-02-28T14:37:18.624383,100.60716827804143,10.105790655915186,120.40082404880582,15.855919642936888,5.1315935224950895,0.043020602568748026,0.06228333400086851,3,1,344.9458130687437,49.77131937701118,144.2953979162944,20.96180063017426,0.2817128161397533,2.33256961168494,0.7522135801660612,138.99526764555938
user_001,2026-02-28T14:42:18.624400,87.86656388585156,8.27254527806596,123.43115203832801,5.792315341057661,4.836005980194344,0.058899041238525504,0.08289935427002568,2,1,310.41763973782423,40.77589815501497,183.13952176478682,22.42143624630928,0.2892435860261721,2.6249443568012616,0.9996621796295921,137.05139061845856
user_001,2026-02-28T14:47:18.624416,93.1276414811934,10.933750463630608,149.88203146776755,19.478299645738307,5.097892766767079,0.035674894158075995,0.017871073594848554,3,1,325.54654934660505,49.758043936090836,144.96346461026295,27.594874253772822,0.24131961978646616,2.5248533577629955,0.7070765405403214,156.03478967618517
user_001,2026-02-28T14:52:18.624432,86.17963107577556,5.733238871206978,119.68497086028128,10.673807985542421,5.444811048135196,0.05404669613357476,0.049840547173667656,4,1,322.3304839172811,47.410950262959226,166.91634072464635,21.200770747019803,0.2823263615588071,1.7647556371505015,0.8252759159092824,208.16786997174853
user_001,2026-02-28T14:57:18.624441,90.05599287696316,7.416147396015209,136.63695524776438,17.155640174738636,4.883342503520895,0.043326911783244174,0.03248763493230486,1,1,295.8259292060687,43.222550294751485,165.40903481366433,26.436654255516785,0.2719130175951334,2.315305680268825,0.926944293712354,183.29099525868668
user_001,2026-02-28T15:02:18.624450,93.9995566899533,15.728249921410391,112.84638204069849,17.251876946762284,4.943603917263767,0.0403590447264333,0.03815212151522262,2,1,323.17326822424496,47.58742345381457,167.36177709541508,40.19905547916173,0.26224774068201073,1.8761907498233337,1.0214161338573946,146.38856508139204
user_001,2026-02-28T15:07:18.624462,89.30307293084167,7.507149650766887,125.77082017526203,14.799047562203452,5.008445129668014,0.036154661943664276,0.03846457338863335,3,1,270.6458548480307,58.47421677150422,148.80502397275973,24.275733741566714,0.2715400222210425,2.225699445158246,0.941890363427808,136.9354088829047
user_001,2026-02-28T15:12:18.624471,91.24966548814149,7.067334265604346,123.96410031759596,18.005548493487154,4.70444829891901,0.05066390048787961,0.036747524821083066,3,1,323.4632634047421,47.40453322416083,167.46866863141244,29.92293987210443,0.2461916415687703,2.494344176077036,0.6928073109771904,174.24173394843436
user_001,2026-02-28T15:17:18.624494,84.60677073917017,4.585353698006443,109.70217995970314,15.192339786645528,5.071992191866039,0.03618713231303617,0.06277184917554748,1,1,319.6299219420701,68.38183676795123,152.57666251786296,22.20546563105442,0.26451202349190756,2.0775956063742433,0.9599883803884101,101.51068174690236
user_001,2026-02-28T15:22:18.624510,87.76459163374258,6.3669514007126295,117.05249352619974,15.189594685265655,4.8293391473700265,0.041384743121782,0.07012585618428882,2,1,290.27629076392157,39.32197078420807,169.7167863882511,38.6849069806554,0.26281143123891276,2.1179030242675227,0.8140104326226363,184.85634907824573
user_001,2026-02-28T15:27:18.624525,91.9398879822351,6.610879436027146,126.04266289098277,20.7662744826316,4.48815551794006,0.03726134600937549,0.061541442543610804,2,1,291.8530141441495,52.38368982734785,169.61585499443987,29.008753359518764,0.2686920479416371,2.4688633689946684,0.25935354140015254,170.33625958592722
user_001,2026-02-28T15:32:18.624540,89.27869145673725,8.188044439852538,122.02719117641792,14.377291058431682,5.1968251191086985,0.04777450699709239,0.05675205324150405,2,1,296.35474143610435,31.693671031435432,162.17467741520477,35.98926836130366,0.2621514453171084,2.454411905385408,1.122455651597729,189.44743360752142
user_001,2026-02-28T15:37:18.624556,84.64215729373424,8.702325436541138,124.01435386725107,13.316062076718948,5.001763369126724,0.06598430655053464,0.06742249406863385,2,1,341.2594554171743,57.42127491071892,155.15076499580982,12.184273504822652,0.25997916584706326,1.9155755626296687,1.2341885434995628,144.7234256270299
user_001,2026-02-28T15:42:18.624570,92.7397773468798,8.775773880935345,104.07285934386815,10.967654756330383,4.5499792466671565,0.04171516372366717,0.050368367583791034,4,1,309.9376145509407,55.51485376040468,154.18064823979964,38.560408323446026,0.2524474283749732,2.226931777795699,0.6515058828603904,110.39932466337882
user_001,2026-02-28T15:47:18.624585,88.01876476943579,9.342698413573407,126.5279178461605,6.1554587639684595,4.951413826982376,0.05293895050294992,0.02042827508440317,4,1,294.2426649501367,49.62963202951588,146.5900227238697,19.46063216100915,0.23677406633622552,2.143617869435918,0.4990559251937996,172.80167891068808
user_001,2026-02-28T15:52:18.624601,87.72454422705289,8.754136258297596,124.46629554612572,24.082771431217584,4.920676320107116,0.04771250442708362,0.04081278200919512,2,1,307.12429134294297,35.4244850053507,147.8908299029496,18.982748755275335,0.27128390581804585,2.5706846750314694,0.4249655060708511,153.45078237442252
user_001,2026-02-28T15:57:18.624620,89.82980732856869,7.4317485222733985,119.48534501237737,13.089370212939533,4.9600051227001325,0.04856691961694974,0.07075079888515799,2,1,301.2649698661677,56.713400764504655,155.2236690740045,18.98424534608945,0.25851933689632983,1.9297417841834794,1.0152014277197197,150.63934946015826
user_001,2026-02-28T16:02:18.624639,83.97357231335296,7.063708852653078,114.8655123845753,16.509201972179408,4.9954421556048505,0.036008645322304,0.0673921184021132,4,1,341.48001711039075,49.39339186185379,140.8945982284008,12.890284859097383,0.2288376220845433,1.6933087583228792,0.8534253302022967,165.26175069689802
user_001,2026-02-28T16:07:18.624648,87.03431604623083,15.630387437674198,111.73572188960364,10.021381186754333,4.46810021926949,0.060190741678972086,0.06308731312708116,2,1,270.81918947564253,58.950383140761154,143.76887650484545,26.174344095884393,0.2971448281747707,2.4376013359841857,0.7462938704188335,123.26423323754138
user_001,2026-02-28T16:12:18.624657,86.01117920200394,6.623532858104871,136.9982283366149,15.51688472790091,4.82552306474589,0.05248796480306718,0.05962018463473427,3,1,258.39349561065376,42.8084668075758,147.34193124572096,17.10256378279053,0.2622752762678161,2.1916051061121564,0.7550288036383843,130.4999225752962
user_001,2026-02-28T16:17:18.624674,80.30378253715064,11.414405071407987,131.9954518220425,20.38168018461991,5.102116705877717,0.04011814179976841,0.030207903594828386,2,1,303.79147469440454,54.41940649569409,133.6478787481123,36.28745903797016,0.262928652963977,2.1742044281079806,0.9416428846513115,156.99648393790505
user_001,2026-02-28T16:22:18.624688,84.18084543208732,13.282574555412847,102.90831330987045,21.118201277842456,4.731783889289476,0.04096148786460606,0.029757912494796653,1,1,318.4732434265824,52.87124165201824,140.31405788188997,27.892028201648813,0.242025891463249,2.201117452957483,0.7933540018711079,143.75649428182382
user_001,2026-02-28T16:27:18.624703,87.66600807941926,10.219953901565212,105.63971057024342,9.819684911745536,4.6762406828820025,0.061920513816974186,0.044808172972727905,1,1,295.83721003554945,31.18150954502361,140.7691548524511,25.742759209128916,0.26809754344961023,1.8602469989467387,1.0531415681729401,124.01475455356497
user_001,2026-02-28T16:32:18.624719,81.97186000373485,9.181829290756989,93.8991221960409,14.782820533928751,4.677364001186628,0.05219236221221444,0.08697912189890691,4,1,316.80163262785413,54.27194361871685,138.8095633683242,39.202487140876094,0.24102767897453262,2.4442957933075267,1.0001164636085957,129.88139372770064
user_001,2026-02-28T16:37:18.624735,81.50965119335379,6.6804222737749885,135.58021266263864,15.236873736057953,4.706665998735839,0.044989047692980226,0.053961695215357104,2,1,324.27514820411056,47.49953485401047,152.340728587106,27.082574710169766,0.26221424078025124,2.4117920231724606,0.9586977441104426,97.54404080285457
user_001,2026-02-28T16:42:18.624751,79.6430109359428,8.359423176278824,114.25557192650176,12.826300915464941,4.541850674788522,0.04629460084099923,0.0449004556515829,4,1,321.5365567914807,33.37508011964326,163.01113920298894,34.01364109462067,0.24308108700535824,2.0453052548381505,0.5788590663028129,143.55236909133794
user_001,2026-02-28T16:47:18.624769,68.9180065963502,13.274520555767385,124.01652303718498,6.706439070367402,4.596666601319104,0.04151588990412234,0.021849766105643577,2,1,288.3252445208947,57.796605322693395,166.69632520428485,36.16547048631965,0.25365705507809616,2.1057829791011677,0.46331236155580996,125.82389800511433
user_001,2026-02-28T16:52:18.624784,76.28641320591635,15.256811330270867,121.07031572142712,20.086220379976634,4.790601130482522,0.033939780851907964,0.03950959467440453,3,1,312.83310054767094,66.15582823548232,128.0521789733478,20.260285926776845,0.26437230047048366,2.252597888870408,0.6380792960156708,162.7218313339227
user_001,2026-02-28T16:57:18.624793,75.40057749388217,12.138995290517164,111.20694831683093,13.50071676980161,4.769832840219647,0.04967293167894066,0.0427806766836184,4,1,283.1250444171088,49.855477291217206,154.29519602680887,25.051378158487502,0.2561726977991308,2.1356666000467768,0.782327408158933,138.89966910353616
user_001,2026-02-28T17:02:18.624802,75.78388687220557,11.84780682083279,117.42743915444935,13.76181424274404,4.674585787405831,0.03271916280022723,0.06848054038413802,2,1,286.50893833800785,65.98647170504717,154.0568648612128,22.636157455766718,0.2788395036998769,2.0684036942977233,1.0346249275173283,161.08926576594283
user_001,2026-02-28T17:07:18.624817,78.26020316651193,13.147027677510668,106.61015587149906,9.366154814545762,4.280127964354614,0.05129039807753665,0.02439141295007434,4,1,288.6407183841744,54.477169258102776,121.63149551709805,15.985860248721558,0.24102191548168111,2.211432469653638,1.1465029998970184,216.93900438577896
user_001,2026-02-28T17:12:18.624833,70.15596706851096,15.089369104870116,113.50528807123378,14.61314755251843,4.4649722896507695,0.049221659707600965,0.049247305951503034,4,1,302.6701339757109,55.00844474944457,117.74054697052891,20.658609602127825,0.24914474057149744,1.9822952617491914,0.7663712362830422,135.83728266908616
user_001,2026-02-28T17:17:18.624849,80.8362699648098,10.450905284385632,108.49121063754652,14.77221750511573,4.6184571574929185,0.028128614637514,0.02303629155788574,3,1,249.46745512687446,57.47910256117534,128.23802210531636,26.913974912889195,0.3063820690046617,1.892734163748599,0.29394249545073403,141.41987334359666
user_001,2026-02-28T17:22:18.624864,80.8272254486673,9.448049990941962,111.14198849516612,16.390326821446685,4.4323538809181375,0.037447251310057134,0.053916905101953634,2,1,310.24047324618357,69.58347454220593,125.4704069408906,28.973593785892174,0.25559420647406117,2.1367650349332856,1.3288686694034069,104.9108901481454
user_001,2026-02-28T17:27:18.624883,81.73069017288245,4.892249187286479,118.83433106334397,16.890389929652173,4.575418199900234,0.055057208403535396,0.08330948888925153,4,1,292.48885272258906,54.676931717654334,159.7973869130695,25.783865227767162,0.27106142639974423,2.051054970997989,0.8538253882490215,139.70423173507768
